Name,Team,POS,ADP,PA,mAVG,mRBI,mSB,mOPS,mTB,PTS,aPOS,Dollars,PlayerId
"Pete Alonso","NYM","1B/DH",19.329999923706055,648.837,-0.2976852372758286,15.163764220894613,-4.252731764148293,10.601974852908322,10.29531208453831,31.510634156917124,24.146940550159197,56.65757470707632,"19251"
"Mookie Betts","LAD","OF",11.109999656677246,693.278,3.1305921766101035,4.1635097100431135,4.636944093937407,8.544883865729187,10.63355302814631,31.10948287446612,23.43171228989983,55.541195164365945,"13611"
"Trea Turner","PHI","SS",2.5199999809265137,686.991,9.646068968492013,0.03609185862195256,11.465017500638638,0.09017062479989255,7.638116376533945,28.87546532908644,23.946470505969625,53.82193583505605,"16252"
"Rafael Devers","BOS","3B",20.700000762939453,661.726,6.6390945148307985,10.861791076030771,-3.501584766533557,9.578786046801852,11.613832045250492,35.19191891638036,16.986745060142322,53.17866397652268,"17350"
"Mike Trout","LAA","OF",22.040000915527344,676.967,-2.4206866567091945,10.43030766219617,-4.532936424354161,12.961061490680313,10.880040384644749,27.317786456457885,23.43171228989983,51.749498746357716,"10155"
"Jose Ramirez","CLE","3B/DH",2.9600000381469727,662.841,-0.16845830149797264,9.808298257648387,8.571141785063014,6.899850602572547,8.05454059198093,33.165372935766904,16.986745060142322,51.15211799590922,"13510"
"Paul Goldschmidt","STL","1B/DH",26.559999465942383,666.008,4.8484519581435395,8.394941318198718,-2.526651276242786,7.465439740681719,7.47196211472403,25.654143855505225,24.146940550159197,50.80108440566442,"9218"
"Austin Riley","ATL","3B",21.739999771118164,654.97,4.959432962383809,12.794224851697004,-5.610792468044209,9.43514546176214,11.218259138387722,32.79626994618647,16.986745060142322,50.783015006328796,"18360"
"Bobby Witt Jr.","KCR","3B/SS",8.329999923706055,669.006,0.0010344281963206795,3.8127824890691246,14.267930461105227,-1.8131990322145604,8.067013586982778,24.33556193313889,23.946470505969625,49.28203243910851,"25764"
"Luis Robert","CHW","OF",49.220001220703125,613.899,8.427382958377871,4.639846997062963,3.6377750807866063,2.1933562273244402,5.467374548305651,24.36573581185753,23.43171228989983,48.797448101757354,"20043"
"Shohei Ohtani","LAA","P/DH",9.329999923706055,649.29,-3.163078839856599,8.933002449838273,5.954952512086201,8.420677281826668,7.746240222136105,27.89179362603065,16.986745060142322,45.878538686172966,"19755"
"Michael Harris II","ATL","OF",28.040000915527344,611.228,5.688340132931884,0.8230768841254225,8.613791082382402,0.9361731216442913,3.8017226501915857,19.863103871275587,23.43171228989983,44.29481616117541,"25931"
"Jose Altuve","HOU","2B",43.47999954223633,689.867,4.959421772852705,0.5508954263876739,2.7925972411414457,3.328902054193877,7.012202148469487,18.64401864304519,24.632172460886252,44.27619110393144,"5417"
"Wander Franco","TBR","SS",91.41000366210938,649.206,10.033741442809283,-0.3094628197372394,1.2308153030186395,2.0452342717452643,4.547893425600986,17.54822162343693,23.946470505969625,42.49469212940655,"23667"
"Manny Machado","SDP","3B",15.779999732971191,662.821,2.513897663290269,9.844828696300866,-0.3965127082937924,4.270228500585903,7.407434672235675,23.63987682411892,16.986745060142322,41.62662188426124,"11493"
"Eloy Jimenez","CHW","OF/DH",81.8499984741211,605.967,3.9808253206750117,8.54875838836429,-6.287894994310119,4.450919743128777,5.9839935619314115,16.67660201978937,23.43171228989983,41.1083143096892,"17484"
"Randy Arozarena","TBR","OF/DH",36.810001373291016,655.921,-2.1468213483870424,3.2755279583018195,13.797224317987299,-2.482123269476612,2.9480128713716347,15.3918205297971,23.43171228989983,39.82353281969693,"19290"
"Nolan Arenado","STL","3B",34.88999938964844,648.598,3.0808379942595043,10.585157867947045,-3.731036170098568,3.6577058099631254,7.820828780759422,21.413494282830527,16.986745060142322,39.40023934297285,"9777"
"Vinnie Pasquantino","KCR","1B/DH",99.1500015258789,571.887,5.729294836217678,3.5939122004707444,-4.976574401562891,7.031325004025308,1.0901154840932057,12.468073123244043,24.146940550159197,37.61501367340324,"27676"
"Corey Seager","TEX","SS",67.41000366210938,641.451,3.691142545592797,2.8797203294295266,-4.612017049510083,4.7842427117135,5.678989633538597,12.422078170764339,23.946470505969625,37.36854867673396,"13624"
"Matt Olson","ATL","1B",47.369998931884766,652.178,-5.424654810434409,10.546739640019094,-5.685073039881635,5.210539040040047,6.6164825706415735,11.264033400384672,24.146940550159197,36.41097395054386,"14344"
"Bryan Reynolds","PIT","OF",93.66999816894531,674.561,1.7292083755503422,3.1445222472722434,-1.5768980859758053,2.7681763563971264,5.442732074330269,11.507740967574177,23.43171228989983,35.939453257474014,"19326"
"Nathaniel Lowe","TEX","1B",109.30000305175781,633.504,3.5139994794903884,3.933978560554514,-3.769828878030464,3.351475116302632,3.6429177368109036,10.672542015127974,24.146940550159197,35.819482565287174,"19566"
"Jazz Chisholm Jr.","MIA","2B",46,589.15,-6.495279543409756,1.9492701836783564,13.045999652035434,-1.4222833590100423,0.8113918236357436,7.889098756929734,24.632172460886252,33.521271217815986,"20454"
"Masataka Yoshida","BOS","OF",234.41000366210938,564.84,12.694150220319182,-6.91362759331014,-3.3051030092670164,7.8236061235479974,-1.5687007353801004,8.730325005909922,23.43171228989983,33.162037295809746,"31837"
"Tim Anderson","CHW","SS",90.4800033569336,645.704,10.201875643504012,-5.98043328842126,6.18692194565359,-5.79679803433823,2.7889252842650074,7.400491550663119,23.946470505969625,32.34696205663274,"15172"
"George Springer","TOR","OF/DH",84.62999725341797,635.08,-1.7972998715621293,0.34417563603506707,1.8802989498399652,3.1458268352032737,4.205282583360905,7.77828413287708,23.43171228989983,32.20999642277691,"12856"
"Jose Abreu","HOU","1B/DH",92.22000122070312,642.13,4.362492343173847,4.331498929151282,-6.353283995482201,0.8200478233694164,2.6830425476524704,5.843797647864815,24.146940550159197,30.990738198024008,"15676"
"Andres Gimenez","CLE","2B",84.26000213623047,596.296,1.7286121280824345,-0.582993188720917,6.768970715376487,-2.1619579554000543,-1.2892803850307892,4.463351314307162,24.632172460886252,30.095523775193413,"19950"
"Carlos Correa","MIN","SS",124.88999938964844,643.852,3.6185445834907832,1.0984058014370055,-5.855351957821155,2.9060534455286655,3.2833698961449245,5.051021768780225,23.946470505969625,29.99749227474985,"14162"
"Seiya Suzuki","CHC","OF",109.66999816894531,588.94,-0.15379226616716496,2.5054163365769444,0.5238901051431948,2.988078327276686,-0.33752637204106006,5.526066130788601,23.43171228989983,29.95777842068843,"30116"
"Alex Bregman","HOU","3B",80.26000213623047,659.893,0.22307277837240838,6.208593020293048,-5.067300587171628,5.482093896598102,3.1425945962192703,9.989053704311202,16.986745060142322,27.975798764453526,"17678"
"Steven Kwan","CLE","OF",122.58999633789062,646.86,8.504687258379244,-7.90166389282359,5.706774034247799,-1.5983357048004443,-1.2333065852557075,3.4781551097472994,23.43171228989983,27.909867399647126,"24610"
"Joey Meneses","WSN","1B/OF",197.3699951171875,615.148,0.7096989415279894,4.554549812908802,-5.5364331022415785,-0.7948524533063476,4.407552321591971,3.3405155204808366,23.43171228989983,27.772227810380667,"14366"
"Xander Bogaerts","SDP","SS",90.95999908447266,649.76,1.746379390380195,4.09755721744635,-2.1675233912067298,-2.1869033991983877,0.8715676943441039,2.3610775117655303,23.946470505969625,27.307548017735154,"12161"
"Marcus Semien","TEX","2B",34.150001525878906,691.585,-5.504407476686346,-0.9436639106604447,7.95659538241417,-5.1702883839945235,5.282457284525927,1.6206928955987825,24.632172460886252,27.252865356485035,"12533"
"Starling Marte","NYM","OF",75.4800033569336,599.612,1.968854459458775,-3.834487113354853,11.430159050431364,-4.643025997529331,-2.111209066556063,2.8102913324498937,23.43171228989983,27.242003622349728,"9241"
"Christian Walker","ARI","1B",139.88999938964844,644.361,-4.022959143927668,6.981989395357246,-5.006475398125935,0.18582039749942095,3.68719298584109,1.8255682366441552,24.146940550159197,26.972508786803353,"13419"
"Cedric Mullins II","BAL","OF",46.88999938964844,679.764,-4.409235858339106,-4.387887390943661,16.94510176063943,-7.9108083847790045,2.157663781605588,2.3948339081832466,23.43171228989983,26.826546198083076,"17929"
"Oneil Cruz","PIT","SS",75.77999877929688,581.761,-4.682162493935256,-2.3108180656789354,7.409642195212881,0.45120702410390434,0.7054349486178876,1.5733036083204808,23.946470505969625,26.519774114290104,"21711"
"Gleyber Torres","NYY","2B",117.88999938964844,611.901,-0.134216182988109,-1.341901639181892,3.6675974709891217,-1.8653445461697113,0.5105124139454987,0.8366475165949081,24.632172460886252,26.46881997748116,"16997"
"Ty France","SEA","1B",171.44000244140625,640.792,4.133529173036907,0.182079751810513,-6.278845976417872,0.03241696501547925,2.865511290090822,0.934691203535849,24.146940550159197,26.081631753695042,"17982"
"Jake McCarthy","ARI","OF",114.33000183105469,596.706,-1.7074846848037806,-2.7526053766134844,14.230868781547043,-5.156818252950514,-3.308810635755737,1.3051498314235257,23.43171228989983,25.736862121323355,"21622"
"Francisco Lindor","NYM","SS",31.149999618530273,665.79,-5.343633399030911,4.724516062240011,3.0055240493652597,-4.811755810818304,2.862705148080594,0.43735604983664944,23.946470505969625,25.383826555806273,"12916"
"Amed Rosario","CLE","SS",118.66999816894531,640.071,6.527413854610749,-3.2912500067563655,3.05989713828863,-7.9868216423923,1.1959416455336742,-0.49481901071561,23.946470505969625,24.451651495254012,"15518"
"Luis Arraez","MIA","1B/2B/DH",213.41000366210938,635.625,14.813463021860157,-9.756986625102941,-1.881102449960121,-2.5518009279542686,-2.0265205932230512,-1.4029475743802267,24.632172460886252,24.229224886506024,"18568"
"Jeff McNeil","NYM","2B/OF",199.41000366210938,590.213,10.656468415329444,-3.4017405968777528,-4.477226089278431,-1.6324639983692595,-2.763722171285913,-1.6186844404819107,24.632172460886252,24.013488020404342,"15362"
"Tommy Edman","STL","2B/SS",76.37000274658203,667.939,0.3568885259018703,-6.36976236773454,14.087580830191284,-10.397833163254143,-0.0023952886060038324,-2.325521463501533,24.632172460886252,23.306650997384722,"19470"
"Teoscar Hernandez","SEA","OF",73.66999816894531,610.217,-4.926009440685245,5.117848970989366,-0.8921627695398906,-3.200301347059474,2.7186133392490843,-1.1820112470461608,23.43171228989983,23.24970104285367,"13066"
"Nico Hoerner","CHC","SS",134.74000549316406,601.502,6.929026361743118,-8.271378841564703,7.285946175700995,-4.730994144894449,-3.0919402807679974,-1.879340729783038,23.946470505969625,23.067129776186583,"21479"
"C.J. Cron","COL","1B/DH",132.77999877929688,591.741,-3.091701957198982,4.958231239231887,-6.309376574283851,0.845750458066395,1.3674067303687745,-2.229690103815776,24.146940550159197,22.91725044634342,"12546"
"Kyle Schwarber","PHI","OF",59.189998626708984,657.343,-14.723452386496467,6.220561604299547,-1.7629141286161563,2.795275984335639,5.2206985330357245,-2.249830393441712,23.43171228989983,22.181881896458115,"16478"
"Ozzie Albies","ATL","2B",54.439998626708984,572.679,-1.2949266818962102,-1.707837577027922,3.583245154351539,-3.090576533156652,-1.3136233407470566,-3.8237189784763017,24.632172460886252,21.80845348240995,"16556"
"Byron Buxton","MIN","OF/DH",106.8499984741211,595.228,-8.80338566305838,0.5877862611745606,1.267640600681206,0.3491169297224862,3.7101033027816888,-2.888738568698438,23.43171228989983,21.542973721201392,"14161"
"Brendan Rodgers","COL","2B",265.70001220703125,568.902,6.435561813579269,-2.8899094391348674,-6.111871902504721,-0.43211086482267136,-1.643234380825288,-4.641564773708279,24.632172460886252,20.990607687177977,"17907"
"Ezequiel Tovar","COL","SS",242.41000366210938,482.219,5.665578847444714,-6.051424462211469,2.686605099983344,0.3728445746806878,-6.680770082808054,-4.007166022910775,23.946470505969625,20.939304483058848,"24064"
"Salvador Perez","KCR","C/DH",68.88999938964844,591.101,-3.980192832272589,5.34148678559435,-6.115098140170561,-3.2301888104736682,3.109191718500819,-4.87480127882165,24.473678043575394,20.598876764753744,"7304"
"Kris Bryant","COL","OF",133.14999389648438,567.513,2.555495796813845,-2.9761951384005485,-3.12703390083176,1.9699633663917748,-2.2969923414750446,-3.874762217501733,23.43171228989983,20.5569500723981,"15429"
"Alex Verdugo","BOS","OF",199.11000061035156,585.907,7.116655203936393,-3.0488990519152335,-3.8828235514392584,-1.993391200291706,-2.283652953524518,-4.092111553234324,23.43171228989983,20.33960073666551,"17027"
"Josh Naylor","CLE","1B/DH",219.58999633789062,535.726,1.6299871959965,-1.445960016390121,-2.955338848972335,1.0768764759828118,-3.1658313409618732,-4.860266534345018,24.146940550159197,20.28667401581418,"18839"
"Brandon Nimmo","NYM","OF",172.19000244140625,666.698,2.1481071312869773,-5.457397243242404,-2.0069229048577126,0.9623933401457387,0.18928494294398107,-4.1645347337234195,23.43171228989983,20.26717755617641,"12927"
"Taylor Ward","LAA","OF",121.73999786376953,630.7,-1.004142519874748,-2.513086105685562,-1.3517743471474115,0.20044161556163528,0.5020353240206338,-4.166526033125453,23.43171228989983,20.265186256774378,"17548"
"Rowdy Tellez","MIL","1B",167.11000061035156,553.221,-5.36125568999297,3.532054494429688,-5.1546433223934685,2.3373254751673938,-0.5700163482046564,-5.216535390994014,24.146940550159197,19.930405159165183,"15679"
"Anthony Santander","BAL","OF/DH",132,650.823,-7.253889490589868,7.302398720567132,-5.377878632522419,-3.8101908476950572,4.589774853103843,-4.549785397136368,23.43171228989983,19.881926892763463,"14551"
"Oscar Gonzalez","CLE","OF",184.6699981689453,523.171,4.4519864392518995,-1.2216940828080232,-4.952574885389122,-0.8127431970603013,-2.247235297408014,-4.782261023413562,23.43171228989983,19.64945126648627,"20970"
"Ketel Marte","ARI","2B/DH",214.52000427246094,616.307,1.929518403044058,-2.752917719929972,-3.101853976017328,-1.748390649974911,-0.40212940156458465,-6.075773344442738,24.632172460886252,19.55639911644351,"13613"
"Will Smith","LAD","C/DH",57.33000183105469,557.64,-3.45954409247679,2.6294955771376025,-5.6354214917185725,2.7029494281195143,-2.195745265309232,-5.958265844247478,24.473678043575394,19.515412199327915,"19197"
"Ryan Mountcastle","BAL","1B/DH",157.9600067138672,599.704,-2.8516661796506266,2.3969954499703032,-3.6759550611164147,-2.875496397633553,0.7689626456033133,-6.237159542826978,24.146940550159197,18.90978100733222,"18373"
"Alejandro Kirk","TOR","C/DH",100.22000122070312,493.41,6.9958801288220185,-3.5296434688072784,-6.364457542562494,3.794979278661202,-7.580507402524954,-6.683749006411507,24.473678043575394,18.789929037163887,"22581"
"Andrew Vaughn","CHW","1B/OF/DH",145.55999755859375,585.896,0.8790978267559096,-0.4011956491486956,-5.73787212554767,-0.4874381774853763,-0.006465736357103549,-5.753873861782935,23.43171228989983,18.677838428116896,"26197"
"Willy Adames","MIL","SS",97.8499984741211,652.797,-7.727720819244407,2.183973875781753,-0.4630823526123845,-3.9004083726571768,2.9417007643761615,-6.965536904356052,23.946470505969625,17.98093360161357,"15986"
"Giancarlo Stanton","NYY","OF/DH",154.80999755859375,538.368,-5.3696227833273875,4.216192760205369,-6.3434480697636255,2.7432975578044125,-1.7693505236266642,-6.522931058707895,23.43171228989983,17.90878123119193,"4949"
"Yandy Diaz","TBR","3B",267.3299865722656,640.954,8.028344555393867,-6.03280056292289,-3.1303387448581272,2.143911972414234,-1.7858363131574222,-0.7767190931303398,16.986745060142322,17.210025967011983,"16578"
"Christian Yelich","MIL","OF/DH",130.58999633789062,665.784,-5.500461143203658,-3.4939230633711853,4.483031714396974,-1.9119317599382633,-0.9367603306558581,-7.360044582771991,23.43171228989983,17.07166770712784,"11477"
"J.T. Realmuto","PHI","C",26,547.727,-2.3450918624484918,-1.6677546621934165,2.51113319072503,-2.306708027673108,-4.676445998577496,-8.484867360167481,24.473678043575394,16.988810683407912,"11739"
"Josh Bell","CLE","1B/DH",176.52000427246094,598.966,-2.0202851072285597,1.8625794678044825,-6.231082903855427,0.2939511060787637,-2.15559670231155,-8.250434139512288,24.146940550159197,16.896506410646907,"13145"
"Ian Happ","CHC","OF",155,643.67,-6.4704675089646475,1.5410923865355073,0.13257901262329813,-3.7201393481061564,0.02335881226160962,-8.493576645650387,23.43171228989983,15.938135644249442,"17919"
"Adolis Garcia","TEX","OF/DH",58.959999084472656,647.7,-12.470581219115287,4.784890995613786,6.673365870088727,-10.42239116438199,2.8884780923659785,-8.546237425428785,23.43171228989983,15.885474864471046,"19287"
"Jorge Polanco","MIN","2B",162.44000244140625,598.966,-2.3464788285021965,-1.0268948236439965,-1.182360943394747,-2.9040709463042154,-2.5328165694527676,-9.992622111297923,24.632172460886252,15.639550349588333,"13152"
"Gunnar Henderson","BAL","3B",92.5199966430664,612.249,-3.2071986010206737,0.7013385022663515,0.981141240678749,0.018244687921107564,-0.9979540491254575,-2.5044282192799234,16.986745060142322,15.4823168408624,"26289"
"Anthony Rizzo","NYY","1B",154.55999755859375,579.381,-7.5607318505455074,1.7464186451684012,-1.4663426486041835,0.26718546998620163,-3.121350745842674,-10.134821129837762,24.146940550159197,15.012119420321437,"3473"
"Lourdes Gurriel Jr.","ARI","OF",230.6300048828125,531.923,6.447724488320645,-5.785992709219572,-3.473021203727551,-1.6337440542748884,-5.005624223990807,-9.450657702892174,23.43171228989983,14.981054587007655,"19238"
"Thairo Estrada","SFG","2B/SS",167.55999755859375,594.926,-1.506945761608308,-6.1984918276311864,6.969308499216481,-6.243907934318505,-3.461435536970053,-10.44147256131157,23.946470505969625,14.504997944658053,"16426"
"Brandon Lowe","TBR","2B",167.14999389648438,585.31,-8.192453428395151,2.49133686092605,-3.7907597444688053,-0.8450491957017612,-1.032413337356415,-11.369338844996083,24.632172460886252,14.262833615890171,"18882"
"Rhys Hoskins","PHI","1B",130.52000427246094,645.91,-11.834814831792919,4.233062731639827,-4.44331185342088,-0.7551612735072419,1.9032044241241852,-10.897020802957028,24.146940550159197,14.24991974720217,"16472"
"Dansby Swanson","CHC","SS",84.5199966430664,660.314,-6.44151513135542,-0.6772865468587425,3.297611027128919,-8.52952330783913,1.331176654973635,-11.01953730395074,23.946470505969625,13.926933202018885,"18314"
"Tyler O'Neill","STL","OF",103.41000366210938,538.757,-6.612803239307587,-1.5624812351606108,3.926871639966007,-2.23007818295992,-4.697245538296441,-11.175736555758549,23.43171228989983,13.25597573414128,"15711"
"Nick Castellanos","PHI","OF",129.88999938964844,601.874,-2.0523719776303566,0.28632004325801447,-3.371199889794371,-5.6226091836012815,-0.5050735981361896,-11.264934605904187,23.43171228989983,13.166777683995644,"11737"
"Corbin Carroll","ARI","OF",73.69999694824219,587.058,-7.185924691995666,-6.749285239847773,7.912215619535108,-2.273126556117241,-3.217058059318166,-11.51317892774374,23.43171228989983,12.918533362156092,"25878"
"Daulton Varsho","TOR","C/OF",38.47999954223633,560.668,-9.665193972925719,-0.12860917480275466,3.220812425289115,-3.5300993862506616,-3.0585541465155157,-13.161644255205536,24.473678043575394,12.31203378836986,"19918"
"Adley Rutschman","BAL","C/DH",65.8499984741211,581.871,-2.1314017868918693,-4.464909193382974,-3.808464373241306,1.003261930440934,-4.365599611233322,-13.767113034308542,24.473678043575394,11.706565009266853,"26288"
"Mitch Haniger","SFG","OF",179.19000244140625,589.825,-4.232441871873383,0.6374969013139797,-5.780205777994534,-2.260653497879008,-1.3969731453401022,-13.032777391773047,23.43171228989983,11.398934898126784,"14274"
"Jean Segura","MIA","2B",230.3300018310547,574.163,4.450906332004997,-8.515530060905812,2.9738136056726585,-6.575790377463165,-6.725666984949666,-14.392267485640987,24.632172460886252,11.239904975245267,"5933"
"Jose Miranda","MIN","1B/3B/DH",154.6300048828125,559.398,2.5531521296897592,-1.3437482403277188,-5.117109629462762,-1.2754852812196826,-2.0856979986130044,-7.268889019933409,16.986745060142322,10.717856040208913,"20538"
"Hunter Renfroe","LAA","OF",150.6300048828125,543.595,-7.801594483194192,1.8322100868783222,-5.270549432816637,-1.3359999668794682,-1.9763492185588307,-14.552283014570804,23.43171228989983,9.879429275329025,"15464"
"CJ Abrams","WSN","SS",222.74000549316406,568.597,1.4716346725910165,-8.916242509550196,6.511899775750514,-9.096279340735595,-5.986373158651635,-16.015360560595898,23.946470505969625,8.931109945373723,"25768"
"Andrew Benintendi","CHW","OF",210.58999633789062,571.073,0.9455876159599987,-6.533025248965751,0.008961787076618197,-4.125711043717106,-5.984941822519866,-15.689128712166106,23.43171228989983,8.742583577733726,"17901"
"Jonathan India","CIN","2B",177.55999755859375,636.704,-4.319753719599249,-5.161373006955428,0.025171581766347713,-4.983884759007558,-2.645838558247173,-17.085678462043063,24.632172460886252,8.546493998843191,"21523"
"Miguel Vargas","LAD","1B/3B/OF/DH",274.2200012207031,478,1.081294079021501,-7.562000833175945,0.2871209934666659,-0.6396488899988693,-10.136606950151007,-16.969841600837654,23.43171228989983,7.461870689062179,"20178"
"Riley Greene","DET","OF",197.9600067138672,614.344,-1.9903779869813947,-4.77618161849957,-1.0574057212769925,-5.8692570476467765,-3.3437970455779804,-17.037019419982713,23.43171228989983,7.394692869917116,"25976"
"Alec Bohm","PHI","3B",182.47999572753906,595.485,3.8293674061580716,-3.208606024620279,-3.4863193737982288,-5.213255400015792,-2.519496384270053,-10.59830977654628,16.986745060142322,7.388435283596044,"21618"
"Ke'Bryan Hayes","PIT","3B",175.6300048828125,603.332,-1.3881813291022167,-4.427297566327271,5.756739914050629,-6.681952066685916,-4.296398697936126,-11.0370897460009,16.986745060142322,6.949655314141422,"18577"
"Jeremy Pena","HOU","SS",117.8499984741211,566.25,-6.176498432905159,-1.8405525954378361,0.7173818190348344,-7.922502133635418,-3.727196363401126,-18.949367706344702,23.946470505969625,5.997102799624919,"21636"
"Ryan McMahon","COL","3B",210.85000610351562,595.387,-5.223329114922615,-0.14291518516670546,-1.7486719318004356,-2.782098193685789,-2.367511710072405,-12.264526135647952,16.986745060142322,5.722218924494371,"15112"
"Joc Pederson","SFG","OF",250.9600067138672,531.976,-6.636875650658506,-1.66802238503612,-3.9338916087315825,-1.2506711389215535,-5.2657144393979065,-18.755175222745667,23.43171228989983,5.676537067154164,"11899"
"Charlie Blackmon","COL","OF/DH",288.80999755859375,549.922,0.6416368438144701,-4.831205527363413,-4.332756416049258,-4.468631834123387,-5.947035828371349,-18.93799276209293,23.43171228989983,5.493719527806899,"7859"
"MJ Melendez","KCR","C/OF/DH",102.30000305175781,584.811,-9.270652718664152,-4.593484804763396,-2.2204796895938195,-1.0883440299264364,-2.932003863945943,-20.104965106893747,24.473678043575394,5.368712936681645,"22197"
"Sean Murphy","ATL","C/DH",123.06999969482422,562.999,-5.961922289584519,-1.5862776770639868,-6.013670420854052,-2.318602265666781,-4.716255739405339,-20.596728392574676,24.473678043575394,4.876949651000716,"19352"
"Ramon Laureano","OAK","OF",217.47999572753906,625.35,-11.411372688679576,-3.258632440420323,6.330919793114922,-8.98575991338627,-2.3461461042014897,-19.670991353572735,23.43171228989983,4.760720936327095,"17128"
"Javier Baez","DET","SS",161.22000122070312,627.065,-9.012107689772337,-1.370335178014658,1.0132456541973827,-10.969448320763048,0.06980168319805057,-20.26884385115461,23.946470505969625,4.677626654815013,"12979"
"Jake Cronenworth","SDP","1B/2B",195.88999938964844,610.639,-4.72943030507588,-2.5045841892576575,-4.214096268937451,-5.5390382950478125,-4.473309463128957,-21.460458521447755,24.632172460886252,4.171713939438497,"18036"
"Anthony Rendon","LAA","3B",247.0399932861328,566.267,-1.6986530271990081,-1.643549771337711,-4.756958736111778,-0.6512707911526412,-5.336835988826352,-14.08726831462749,16.986745060142322,3.8994767455148325,"12861"
"Randal Grichuk","COL","OF",248.58999633789062,479.959,-0.9545591247381415,-5.298004330025915,-4.7755287852687935,-2.5138441332216424,-7.3986234012110135,-20.940559774465505,23.43171228989983,3.4911525154343246,"10243"
"Austin Hays","BAL","OF",259.9599914550781,553.906,-4.121931053537097,-3.6011289001532485,-3.2793722771148577,-5.336955088343143,-4.632811830020324,-20.972199149168674,23.43171228989983,3.4595131407311572,"19363"
"Harrison Bader","NYY","OF",167.11000061035156,524.594,-4.797566192211973,-7.574822354700546,6.329031739624835,-6.160289021831457,-9.212170480219458,-21.4158163093386,23.43171228989983,3.015895980561234,"18030"
"Austin Meadows","DET","OF",277.1099853515625,567.613,-5.6161483377978145,-6.6019038149395,-2.476921027916858,-2.789864962610451,-4.283154762340221,-21.767992905604846,23.43171228989983,2.6637193842949856,"15672"
"Harold Ramirez","TBR","1B/OF/DH",393.29998779296875,451.281,5.875300395381382,-9.868692265048907,-3.328787724789319,-2.5320713843682,-11.960214931930324,-21.814465910755366,23.43171228989983,2.6172463791444627,"14387"
"Wil Myers","CIN","1B/OF",250.25999450683594,552.469,-6.07651374518867,-3.8167590558860893,-2.4256171515429528,-4.377183102810035,-5.711117697736055,-22.407190753163796,23.43171228989983,2.0245215367360307,"10047"
"Gavin Lux","LAD","2B/OF",225.55999755859375,509.008,0.3226304592810482,-9.020390127705994,-1.7684225772027937,-2.9282815991847757,-10.430647726427994,-23.82511157124051,24.632172460886252,1.807060889645743,"19955"
"William Contreras","MIL","C/DH",121.33000183105469,485.474,-4.736449351096758,-3.6211497635056777,-5.580104469852499,-1.277267498432688,-8.590666611355749,-23.80563769424337,24.473678043575394,1.6680403493320237,"20503"
"Oscar Colas","CHW","OF",999,440.069,0.5002016702643911,-7.732912693316958,-4.293727701431101,-0.8540704461404705,-10.394115886835987,-22.774625057460128,23.43171228989983,1.657087232439701,"sa3018099"
"Willson Contreras","STL","C/DH",102.19000244140625,557.919,-7.74316761279904,-4.406648583997729,-2.775696112489101,-2.466791227237435,-6.424993819723536,-23.817297356246844,24.473678043575394,1.6563806873285505,"11609"
"Triston Casas","BOS","1B",241.55999755859375,491.581,-4.557759721562418,-6.172759543634416,-4.4290694690004795,1.141827131776634,-9.828173463575396,-23.845935065996073,24.146940550159197,1.3010054841631211,"22514"
